comment,labeling
김건모 발톱끝속때만큼 돈도 못버는 미개한 조샌징들이 오지랖은 넓네 ㅉㅉ 부끄럽지도 않냐?,0
"개돼지들 결혼식 미뤘다니까 쎄하다면서, 식장 들어가기전까지 모른다며 떠들던게 24시간도 안지났다ㅉㅉ",0
말하는 싸가지 봐라. 그래도 어른인데 설치다니. 저분이 아랫사람이니? 왜 이렇게 예의들이 없어.,0
댓글모음보니 그냥 쓰레기네 ㅉㅉ,0
니가 뭔데 ㅈㄹ,0
남자 인생 최대의 쾌락이 예쁜 여자랑 섹스하는거다 근데 그 섹스도 범죄를 자지르면 안되지 어맛 자지라고 했네 호호호호,0
섹섹스,0
개한민국 빨퀘이 색끼들의 시체팔이 감성팔이 선동질을 보는듯 합니다..... 시체팔이 선동질에 질린 1인임,0
여고생과의 ㅅㅅ 남자의 로망,0
좃국사기단검거. 검찰개혁보다 개판사개혁이 더 시급하다. 부디 윤검사 같은 애국판사가 실형선고 해주길.,0
떡검 한동훈이는 사기 범죄 집단 윤석열 장모와 강간전문 본인 처가 일당을 도륙내서 정의사회를 구현하라. 간신모리배 너때문에 법무장관이 계속 공석이다. 본인과 윤석열의 일가를 스스로 도륙내라.,0
개검찰의 폭군을 막자~~~대한민국이 조국이다~~~~~~,0
댓글보니 병(든정)신 집합소인데. 펭수보단 조커를 좋아해야 할듯 한데?,0
혐의.수색. 소환.조사.구속..무엇 하나 제대로 한것 없는 X........ 지금의 수사까지 왜 저X이 최초 수혜자가 되는게[ 맞는지조차의심스러운데...... 뭐 소환이 많고.. 어쩌고..... 조국과 저X핸드폰부터 보자니까..... ㅉㅉㅉㅉㅉ,0
뭐 저까지꺼 가지고 ㅡ박대통령 재판 생각나나?인권은 정경심에게만 있는게 아니다 우리편 아닌쪽은 그래도 되고 우리편은 그러면 안되나?사람새키들이 떠들말은 아니지 ㅡ.그래 니들이 당해보니 억울하디?이 무슨 개뻑따구 같은 개소리야,0
"관상이 존말코비치 상입니다. 또라이란 말이죠. 좋은뜻도 아니고 나쁜뜻도 아닙니다.. 그저 머리는 좋습니다.. 쓰기 나름이죠.. 조국 머리위에 앉아있습니다. 물론 시가 친정 가족 전체 워에 앉아있죠.. 아쉽지만, 조국은 사모펀드 잘몰라요.. 알아도 정경심 보다는 잘 몰라요.",0
ㅈ ㅗㅅ같이 생겼네 순실이는 저거에 비하면 양호한편이네,0
뭐 저까지꺼 가지고 ㅡ박대통령 재판 생각나나?인권은 정경심에게만 있는게 아니다 우리편 아닌쪽은 그래도 되고 우리편은 그러면 안되나?사람새키들이 떠들말은 아니지 ㅡ.그래 니들이 당해보니 억울하디?이 무슨 개뻑따구 같은 개소리야,0
"아니 말이 되는가!!! 노바닥 문재인이 씨부리는 공정은 어디에 있단말인가!!! 이제는 하도 속아서, 하도 귀딱지가 생겨서 문재인의 주둥아리를 뒤집어 발몽뎽이에 묶어놓고싶다!!! 정경심은 국보냐??? 정경심 거시기는 금태둘렀냐!!!! 씨♥♥벌 까라!!!",0
개뻔뻔한 년!!! 꼴값을 떨어요!!!,0
틀딱들은 나이나 있지 이 무뇌 세끼들은 사씹대가 제일많아 이 세끼들은 나라의 짐이다 ㅋㅋ 무뇌세끼들이 애를 낳으면 무뇌 세끼들이 또 나오니 ㅋㅋ 나라 망한거다,0
아픈 사람 하릴없이 몇십번을 부르는데 다가는게 더 이상하지 개검사들 기레기들 일베충들 합이 아주 잘 맞네 ㅉㅉ,0
오~쌍판대기 남상 제수없다,0
눈실명 했다더니 멀쩡하네뇌경색도 거짓이야 내가 얼굴보면 알지 뇌경색은 체형보면나와 경심이는 살안찌게 몸관리를 아주 잘 했네 얼굴 딱보니 보통年 아니구 아주 총명한 年이냐..,0
아주 개 지랄들을 하세요 업무방해는 개 뿔 계엄령 문건이나 수사해라,0
그리고 검찰 출입 기발년놈들은 지들도 검사인줄 아나보네. 역겹고 같잖은 기레기 색히들,0
"저년 ~~몹쓸년~~대가리를 그냥 확 뽑아버리고 싶다,,",0
기자가 취재할때 아파트따라들어갔다고 경비아저씨 나한테 혼나는것볼래요? 라던인간이 교양학을 가르쳐? 옘병할,0
눈만 개눈깔이 아니라~~~진짜 진상 개네!!!!이런 가 ㅣ 같은뇽!!!!!,0
이런걸 죽창으로 처래 해버려. 조민. 도둑질한 시 동료들 장학금 토해 내.,0
정의 추구한다는것들이 더하네 Si 발... 돈없는 내가 저러면 바로 빵가겟지...,0
족 같은 OOO 보G를 죽창으로 찔러야한다,0
문빠 달창들은 아직도 정신못차리고 응원할걸ㅡㅡ진자 정신병자들 ㅡㅡ 이러니 문ㅂㅅ이 북한 도와주기 바쁘지 우리는 망해가고ㅡㅡ 간첩나라 정신나간나라ㅡㅡ,0
빨간 개돼지들이 법을 가지고 노는 이게 나라냐?,0
ㅋ~~신발녀ㄴ 고약하게 삥 잘뜻게생겨처무긋네ᆢ,0
얼굴 조오가치 생겼다.OOO,0
시바 인상 드럽네 시 발,0
개 쓰 레 기 집 구 석,0
개 조|까튼 |년~ 얼굴이 재떨이네 캬악~ 퉷,0
저엇가치생겨따,0
서민들이 저랫으면. 무기징역 줫을듯정 경씸. 개. 년. 사형시켜야한다,0
씨 ㅗ팔 년이 아주 지ㅣ랄을 해요 지ㅣ랄을,0
골빈 것들,0
조국 지지자도 있고 정준영 팬도 있는 정신병자 공화국 대한민국ㅋ,0
너네도 따먹어달라하지 그러니? 미친연들 ㅋㅋ,0
대가리에 뭐가 차있는것들일까?? 똥?? 아니면 뭐지?,0
골빈 계집들...니들 딸을 돌렸어도 존버하자는말이나올까,0
지능적 안티로 생각할께 !!미친 女들아,0
또라이들집유같은소리하고있네,0
영원히 아웃이지ㅁㅊ,0
흑사병아 짱깨 좀 많이 죽여다오,0
흑사병 ㅋㅋㅋㅋ ㅅ ㅂ 도대체 얼마나더럽고미개하면 ㅋㅋ저러니 그나마 시민의식이잘정리된 홍콩이 저난리지 어휴 짱개 짜장 조선족 동포라불리우는 필요할때만 한민족 알고보면 뼛속까지 골수짱개 기집들은 돈이면 가족까지팔년들 남자들은 기집 도박 술 담배에 쪄든 그러면서 훗가시는 졷나잡는ㅂㅅ 같은 존재들아예 상종도 하기싫다 살면서 가까이 두기싫은 존재중 하나,0
8시간 30분동안 노가리 까고 왔것지 수사니 조사니 뭐 제대로 햇것냐 검찰아 개검 떡검 정치검찰이라는 소리 안들을려면 조국장관보다 더하면 더했지 덜하지는 말아라 그래야 너희들 땅에떨어진 위신을 좀 세울수있을끼다,0
저 아가리를 어케 다물게 하지 깡패꼴통집단 자한당의 수괴,0
책임진다고했으니까 찢 어죽여라,0
입으로는 모두 내가 책임진다라고 하면서 검찰에 제출한 의견서에는 본인이 저지른 불법에 대해서는 단한줄도 언급하지않고 자한당국개들이 저지른불법에대해서는 변명으로 일관되게 기록했다라고 이미 언론에 공개되었는데 왜 거짓된 메세지를 시부리는데 본인입으로 말하듯이 닥치고 벌을 받아라!,0
나경원 그래 저지른 책임 곳 댓가를 치룰것이다 지은 죄값 치루고 앞으론 천장에 숫말 사진으로 도배를 해놓고 그 말을보며 자위나 즐기며 살아라,0
탄핵 부역자와 빨갱이는 동급이다.,0
"나베, 좃국이, 교활이, 재앙이, 토착왜구, 토착빨갱이 등등 이따위 개족같은 별칭 쓰지않고 비판하면 안될까?",0
3.1절은 욱일기에 큰절 하는날이다. 개거지조선 인구의 95% 노예백성들 해방시키고 처음으로 인류문명에 눈뜨게 해준 깃발이다. 또한 거적대기만 걸친 유인원 수준 노예백성들 신분 해방과 일한만큼 댓가를 얻고 교육계몽 등으로 비소로 인간답게 살 권리는 만들어준 깃발이다.반면 똥립운똥은 90% 노비백성들 피빨던 양반 귀족 기존 기득권층 새 끼들이 지들 기득권 뺏기기 싫어서 숨어서 테러진 선동하던 새 끼들이 그 원조다. 정작 최전선에서 희생된건 정의감 투철한 청년들뿐. 정작 기존 기득권 새 끼들은 또 남북분단 6.25로 수백만 동족학살↓,0
악풀러들 정신병자 수준이군!~~~~~~~~~~~~,0
나라가 개 좋밥중에 좋밥에 일부 국민들 수준이 저질이라 이러지도 저러지도 못합니다~~,0
세월호 유가족 + 위안부 할머니들 그만 이용해라 이 빨개이 만좇당아.!!!,0
"이런 색히들이랑 갑자기 최순실 명령 한마디에 합의할 가치조차 없는 돈 몇푼에 합의한 닭근혜는 뭐하는 돌대가리냐? 그애비 박정희는 과거 일왕에게 혈서 맹세로 만주군관학교 입학해 독립군 때려잡고 해방이후 그의 친형 박상희롸 남로당 총책으로 군내 빨갱이 간첩활동으로 사형언도 받았다가 동료명단 불어서 실토하고 625전쟁 후 군복귀 후 8년뒤 군사반란 일으켜 대통령돼서 일본과 굴욕적 외교합의, 이후 유신 독재정치로 국민학살에 본인 아방궁에서 여대생, 연예인 강;간 즐기고 시바스리갈 쳐마시다가 죽은 친일파이자 진정한 좌파 빨갱이아니냐?",0
아베~주둥아리를~갈기갈기~찢고싶다,0
"재앙이 이섹 ,,,,,이 정말 패 즉이고 싶다",0
정신나간간첩치매싸이코병자 북한수석대변인 틀딱이 이 역시 다 무시!ㆍㆍ 되가빠리속엔 오직 북한과 세월호 공짜세계여행 김정은 518폭동 뿐,0
에이 구형 이면 정준영3년 떨어지겠네 유리오빠 저시키 여자 약먹이고 심하게 그랬다는데 걍 10년 고대로 떨어져라 싱밤샘키,0
어휴 진짜 ㅂㅅ 같다 능력이 없는 것도 아니고 돈도 남들보다 벌 만큼 벌고 명예도 있으면서 그 ㅂㅅ 같은 행동 때문에 바닥을 치네...,0
돌 대구리 새O들이 돈만 뿌리면 모든일이 해결되는줄 알아요 에~~휴 돌겠다 돌겠어 화병생긴다 새키들아.,0
30대는왜안주냐?? ㅅ ㅣㅂ것들 노인인구많다고 걔들한테만 정책피네,0
내가 늘 말했잖아 나씨 할매 개 ㅆ ㅑ ㅇ ㄴ이라고 ㅋㅋ그리고 말햤잖아 보수정당 검찰 개독교 법원 보수지지자 보수언론 아무튼 보수쪽은 전부 비리 불법 투성이고 ㅋㅋ 그런것들을 당연하게 여기서 족속들이다,0
나베 조뙨네????,0
"너한테 안물어보면 누구에게 물어보냐 니.아랫구,녕에 물어보냐 천하의 개.ㅡ 잡?녀나",0
저 아가리를 확 찢어야 하느니...,0
개ㅆㄴ 나베,0
조국이 불알달린 남자 최순실 이냐? ㅋ,0
저런 사기꾼시키를 비호하는 ㄱ ㅐㆍ돼지들은 뭐냐?? ㅋㅋ,0
법이라고는 지 가족을 위해서 존재한다는 놈이니 박사학위도 조작한것 맞는듯. 그위에 나라를 개판내는 빨 갱 이 대통령 새 기 도 있다.,0
탈탈 다 털리는군. 조국 완죤 조ㅅ됐네,0
관광 안가는걸 죽이자던 일본은 세계관광객이 넘쳐나네 스바 죽기는 개뿔,0
족까세요,0
적어도 부우랼 찬 '놈' 이라면 이젠 그만 ~ 마누라 한테 몽땅 떠넘기는 추태 는 이쯤에서 멈추고 ~~~ 여기까지 온 이상 부엉이 바위 심각 하게 고민 할때 가 되지 않았나 ? 누가 아냐 먼저 간넘 들 처럼 4 긱꾼에서 영웅 될지 ~ 악풀이 아니라 진심에서 나온 충고다 ~~,0
이놈의 좆국아 박근혜도 몰랐다고 진술했다 그것으로만도 깜방에 있짜나! 너도 몰랐다고 계속해라..곧 깡빵이야..,0
"조국 핸드폰, 계좌 수사 안 해? 이 씨ㅗㅗㅗㅗ발 법관들 니들 다 옷벗어.",0
ㅈ 같은 중앙이네,0
개헛소리,0
저런 또 롸이를 누가 신임하냐ᆢᆢㅉㅉㅉ,0
저년을 참수해야된다! 광화문에서 장작쌓아놓고 불태워서 마녀인지 확인해봐야 한다,0
나가라 이 ㄴ아,0
이 열여덟@#년@%은 잊을만하면 튀어나와서 사람 염장을 지르네..,0
저런 개싸가지는 삼청교육대를 다녀오지 않는한 결코 변하지 않는다,0
좌좀들 왜 아가리 닥치고 있나 했더니 대통령이 김대중이네박근혜나 이명박이였어봐라 개 지롤을 떨었을껄,0
퍽킹 문재앙 이게 나라냐?,0
저정도면 시장이고 도지사고 싹다 모가지 짤라야할듯,0
일베 틀딱 새키들 ㅂㅅ인증 지대로내 15년전 일을 현정권에 개쥐럴 ㅋ,0
담배충 세***끼들 사형시켜야한다,0
개 머같은 소리허네,0
공장장 씨뱅뱅아 멀쩡한 사람 죽여놓고밥먹고 잠잘자고 하나개념 없는 못난놈아,0
비료공장 오너 일가 삼대를 담뱃잎 태워서 가둬 디지게해야된다.저 씨 ㅂㅏㄹ 집꾸석은 박멸시켜야지.남한테 피해주면서 돈 버는 색끼들은 그냥 가차 없이 씨를 못 나오게 다 처 죽여야됨.그리 돈 벌면 좋냐? 똑같이 암걸리게 해서 처 죽여야됨.,0
착한 달창 되는거여? ㅎㅎㅎ,0
MBC 가 뒤질라고 재앙이란단어를쓰는거냐?세무조사함 받아볼래??기사바꿔라~ --문재앙--,0
크 ~ ! 장사 중에는 시체장사가 최고인데 ... ㅋㅋㅋㅋ 누구에게 ㅈㄹ하나 ..???,0
문 죄인 세끼 지지 하더만 꼴 촣타,0
담배 피는 ㅅㄲ들 다 뒤졋스면 조켇다,0
업체 이름 밝혀라 진짜 개만도 못한것들,0
나라 자체가 재앙 됐다. 국민 대다수 재인이 뚝빼기 못 깨서 암 걸려,0
21세기에 미친;;,0
인천 G동 모 직업전문학교와 모 대기업 서로짜고 영업처 늘릴려구 사업 강요하고 사업안하면 기부 강요합니다 기부도 안하면 뒷조사에 스토커짓 합니다 협박 인신공격 헛소문 시비걸어서 합의도 요구합니다 그리고 전혀 상관없는 여자와 억지로 엮을려는 개수작을 부리고 그여자를 안만날 경우 돈 내놓으라는 식이네요 싸이코들 아닙니까?전혀 상관없는 여자를 왜 만나야 하고 만나지 않는다고 돈을 줘야하나요?그리고 집팔고 빚내서 사업하라는 싸이코들이죠 내가 번돈을 지네들 사업자금이라고 우기고 지네가 다단계사업하다 빚진돈을 대신 갚으라는 다단계싸이코들입니다,0
태극ㅇ기 틀딱들아 일베 ㅂㅅ.들아 포항지진 일으킨 쥐박이 박은애 욕좀해봐ㅋㅋ 정작 지들동내 부셔버린 놈한텐 찍소리 못하지ㅂㅅ.들ㅋㅋ,0
문재인이는 뭐한거야? 맨날 주댕이로 환경만 지껄이더니 이게 모야? 문재인이 이새a 끼 책임감이 빵점이네. 더러운 위선자 새bb끼!,0
21세기에 난대없는 흑사병 !!중국답다 인류의 최대난제 중국공산당 !! 악아새끼들,0
아 짜장 ㅈㄹ도 풍년일세~~진짜더러운 민족일세~~~~진짜 지구상에세 사라지길 ~~~~,0
사라져라 짱깨 급속도로 퍼져라 그리고 짱깨인 입국 금지 시켜라,0
화염방사기로 그지역은 다 태워라,0
태워죽여라~~~,0
짱깨몽 꿈꾸는새 끼 지지자들아 이게 짱께 현실이다,0
흑사병이든 방사능문제든 미국이랑 소련에서도 일어났다. 근데 얘들은 쿨하게 인정하고 존.내 빨리 개선했음. 중국 일본은 그렇지 않았고. 각각 자유진영 공산진영 하나씩 있는거보니 이념 차이라기 보다는 동서양이 문제를 대처하는 방식의 차이인것 같네. 그 결과는 동양식 관료주의의 완패...정신차려라 아시아 잡것들아,0
제발 흑사병으로 중국인 다 뒤져라 내 소원이다,0
10억명만 죽어라.. 미세먼지좀 줄어들게,0
돼지염병도 모자라 이제 흑사병까지 짱깨 인류재앙,0
문재인한테는 빨갱이 인권만 인권. 정치적으로 이용되는 시체만 파는게 특징임. 시체에도 가격을 맥이는 양아치 색히.,0
문재인이 경제 살리기 바빠서 못만난다고??~~까는 소리 마라 경제가 어느 정권보다 개판인데 무슨 경제 살리기??~~ 2년 5개월만에 처음으로 경제협의회장관회의를 한 것은 알고 있는가??~~문재인만큼 경제에 관심없는 전직 대통령이 없었다 제일 무능력하고 관심도 없고 그냥 선심쓰기 퍼주기만 해서 국가부채만 엄청나게 늘어나지 않아시는가??~~한마디로 문재인은 개의 새끼다,0
새끼 of a 개 치매틀딱 문재앙 뉴스 그만 내보내라! 국민들 스트레스 받아 암 걸린다.,0
문재인은 대놓고 빨간짓을 많이 하는데 이젠 국민이 무감각해져서 문제인... 결론은 그냥 빨간사람이죠. 이번주 토요일 광화문집회 12시. 국민이 모여 계속 목소리를 내지 않으면 우린 조국새끼가 말한대로 개구리 가재처럼 살며 저 악질들에게 놀아납니다. 모두 모여서 목소리를 냅시다. 제발 이 정권이 뒤집히고 제대로된 지도자가 나타나서 경제좀 살려주세요. 너무 힘듭니다.,0
